Field1_links,image_url,superficie,prix,adresse
https://sn.coinafrique.com/annonce/terrains/terrain-300-m-lac-rose-4669468,https://images.coinafrique.com/thumb_4669468_uploaded_image1_1711977505.jpg,300 ,7 000 000 CFA,"Lac rose, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-mboro-4641627,https://images.coinafrique.com/thumb_4641627_uploaded_image1_1710407032.84.jpeg,150 m2,2 999 000 CFA,"Mboro, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-11000m-pout-thies-4625879,https://images.coinafrique.com/thumb_4625879_uploaded_image1_1709621680.jpg,11000 ,12 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-2000-m-thies-4668728,https://images.coinafrique.com/thumb_4668728_uploaded_image1_1711937330.jpg,,Prix sur demande,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-300m-malikounda-4668718,https://images.coinafrique.com/thumb_4668718_uploaded_image1_1711936052.jpg,300 ,10 000 000 CFA,"Malikounda, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-maison-nguekokh-4668304,https://images.coinafrique.com/thumb_4668304_uploaded_image1_1711911444.jpg,3,23 000 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-4668157,https://images.coinafrique.com/thumb_4668157_uploaded_image1_1711901558.jpg,150 ,22 000 000 CFA,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m-lac-rose-4668104,https://images.coinafrique.com/thumb_4668104_uploaded_image2_1711897495.jpeg,150 ,2 500 000 CFA,"Lac rose, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-200-ha-diass-4667742,https://images.coinafrique.com/thumb_4667742_uploaded_image1_1711871196.jpg,2000000 m2,35 000 CFA,"Ndiass, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-200m-zac-mbao-4667204,https://images.coinafrique.com/thumb_4667204_uploaded_image1_1711820551.jpg,200 ,45 000 000 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-200m-mbao-4667199,https://images.coinafrique.com/thumb_4667199_uploaded_image1_1711819835.jpg,200 ,45 000 000 CFA,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-300m-mbour-dakar-4666766,https://images.coinafrique.com/thumb_4666766_uploaded_image1_1711796759.jpg,300 ,6 000 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-160m-sipres-cite-mourtadad-02-4617922,https://images.coinafrique.com/thumb_4617922_uploaded_image1_1709211684.jpg,160 ,95 000 000 CFA,"Sipres, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-saly-darou-salam-4665829,https://images.coinafrique.com/thumb_4665829_uploaded_image1_1711723254.jpg,150 m2,13 500 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-4665503,https://images.coinafrique.com/thumb_4665503_uploaded_image1_1711708477.jpg,150 ,14 000 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-300m-mbour-4665016,https://images.coinafrique.com/thumb_4665016_uploaded_image1_1711670449.jpg,300 ,5 000 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-702m-hangar-pelerin-bazarder-4664974,https://images.coinafrique.com/thumb_4664974_uploaded_image1_1711667445.jpg,702 m2,500 000 000 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-dakar-4645093,https://images.coinafrique.com/thumb_4645093_uploaded_image1_1710605147.jpg,150 ,8 000 000 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-rufisque-4664485,https://images.coinafrique.com/thumb_4664485_uploaded_image1_1711642543.jpg,200 ,14 000 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-5000m-fatick-4664468,https://images.coinafrique.com/thumb_4664468_uploaded_image1_1711641841.jpg,5000 ,40 000 CFA,"Fatick, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-23ha-rufisque-4664066,https://images.coinafrique.com/thumb_4664066_uploaded_image1_1711629138.jpg,230000 ,20 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-4663860,https://images.coinafrique.com/thumb_4663860_uploaded_image1_1711619042.jpg,150 ,10 000 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-bambilor-4663483,https://images.coinafrique.com/thumb_4663483_uploaded_image1_1711591823.jpg,,4 000 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-200m-hangar-pelerin-4663213,https://images.coinafrique.com/thumb_4663213_uploaded_image1_1711574328.jpg,200 m2,110 000 000 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-villa-a-demolir-sacre-cur-1-4618327,https://images.coinafrique.com/thumb_4618327_uploaded_image1_1709228071.jpg,594 ,570 000 000 CFA,"Sacré-Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-350m-sicap-liberte-4618242,https://images.coinafrique.com/thumb_4618242_uploaded_image1_1709224710.jpg,350 ,250 000 000 CFA,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-240m-fann-4614079,https://images.coinafrique.com/thumb_4614079_uploaded_image1_1709035296.jpg,240 ,200 000 000 CFA,"Fann, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-2000m-almadies-4617978,https://images.coinafrique.com/thumb_4617978_uploaded_image1_1709213988.jpg,2000 ,2 400 000 000 CFA,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-300m-parcelle-assainies-unites-15-4613397,https://images.coinafrique.com/thumb_4613397_uploaded_image1_1708989686.jpg,300 ,75 000 000 CFA,"Parcelle Assainies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-dakar-4662652,https://images.coinafrique.com/thumb_4662652_uploaded_image1_1711548999.jpg,150 ,4 500 000 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-beer-4662571,https://images.coinafrique.com/thumb_4662571_uploaded_image1_1711546628.jpg,150 ,3 500 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-8308m-dakar-4662443,https://images.coinafrique.com/thumb_4662443_uploaded_image1_1711542084.jpg,8308 ,15 000 000 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-keur-massar-4661330,https://images.coinafrique.com/thumb_4661330_uploaded_image1_1711484553.jpg,150 ,15 000 000 CFA,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-4629184,https://images.coinafrique.com/thumb_4629184_uploaded_image1_1709748907.jpg,150 ,13 000 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-300m-saly-4661182,https://images.coinafrique.com/thumb_4661182_uploaded_image1_1711477432.jpg,300 ,Prix sur demande,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-300m-mbour-4661156,https://images.coinafrique.com/thumb_4661156_uploaded_image1_1711475805.jpg,300 ,4 000 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-1000m-fatick-4660759,https://images.coinafrique.com/thumb_4660759_uploaded_image2_1711463933.jpeg,1000 ,40 000 000 CFA,"Fatick, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-200m-thies-4615737,https://images.coinafrique.com/thumb_4615737_uploaded_image1_1709114837.89.jpeg,200 m2,5 500 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-10ha-bambilor-4615731,https://images.coinafrique.com/thumb_4615731_uploaded_image1_1709114608.42.jpeg,100000 m2,Prix sur demande,"Lac rose, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-hotel-1300m-en-cours-ngor-4615713,https://images.coinafrique.com/thumb_4615713_uploaded_image1_1709113979.26.jpeg,1300 m2,1 000 000 000 CFA,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-thies-4659636,https://images.coinafrique.com/thumb_4659636_uploaded_image1_1711408451.jpg,900 ,6 000 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-300m-bambilor-cite-asecna-4643609,https://images.coinafrique.com/thumb_4643609_uploaded_image1_1710517607.jpg,300 ,13 000 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-dakar-almadies-4659049,https://images.coinafrique.com/thumb_4659049_uploaded_image1_1711381773.jpg,150 m2,92 000 000 CFA,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150m-rufisque-4659009,https://images.coinafrique.com/thumb_4659009_uploaded_image1_1711380303.jpg,150 ,15 000 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-354m-vdn-3-hlm-grand-medine-4614200,https://images.coinafrique.com/thumb_4614200_uploaded_image1_1709038777.jpg,354 ,150 000 000 CFA,"HLM, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-ndiakhirat-4617751,https://images.coinafrique.com/thumb_4617751_uploaded_image1_1709205729.jpg,150 ,18 000 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-niaga-4617732,https://images.coinafrique.com/thumb_4617732_uploaded_image1_1709205335.jpg,150 ,15 000 000 CFA,"Niaga, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-lac-rose-4617724,https://images.coinafrique.com/thumb_4617724_uploaded_image1_1709205094.jpg,150 ,3 000 000 CFA,"Lac rose, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-300m-sicap-keur-massar-4617716,https://images.coinafrique.com/thumb_4617716_uploaded_image1_1709204775.jpg,300 ,31 000 000 CFA,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-171m-ouest-foire-4658637,https://images.coinafrique.com/thumb_4658637_uploaded_image1_1711365092.jpg,171 ,80 000 000 CFA,"Ouest Foire, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-5000m-mbour-4657676,https://images.coinafrique.com/thumb_4657676_uploaded_image1_1711304240.jpg,5000 ,20 000 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-gorom-1-bambilor-4612574,https://images.coinafrique.com/thumb_4612574_uploaded_image1_1708954436.jpg,150 ,5 000 000 CFA,"Lac rose, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-2-lots-de-150-m-ndiakhirate-4612469,https://images.coinafrique.com/thumb_4612469_uploaded_image1_1708951691.jpg,150 ,4 000 000 CFA,"Lac rose, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-300m-saly-doute-4657095,https://images.coinafrique.com/thumb_4657095_uploaded_image1_1711274587.jpg,300 m2,6 000 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-02-hectares-ngekokh-4657091,https://images.coinafrique.com/thumb_4657091_uploaded_image1_1711274294.jpg,17700 m2,40 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-sandiara-4657088,https://images.coinafrique.com/thumb_4657088_uploaded_image1_1711273869.jpg,300 m2,3 000 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-158-m2-mariste-4610530,https://images.coinafrique.com/thumb_4610530_uploaded_image1_1708807630.jpg,158 ,100 000 000 CFA,"Mariste, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrain-195m-almadies-4612458,https://images.coinafrique.com/thumb_4612458_uploaded_image1_1708951286.jpg,195 ,95 000 000 CFA,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-bambilor-4654429,https://images.coinafrique.com/thumb_4654429_uploaded_image1_1711107401.jpg,150 m2,12 750 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-350-ha-entre-lompoul-et-kebemere-4604359,https://images.coinafrique.com/thumb_4604359_uploaded_image1_1708513284.9.jpeg,,225 CFA,"Kébémer, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-dagana-4653972,https://images.coinafrique.com/thumb_4653972_uploaded_image1_1711086789.jpg,,6 000 000 CFA,"Saint Louis, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-3-353m-cite-ataya-4653196,https://images.coinafrique.com/thumb_4653196_uploaded_image1_1711035200.jpg,3353 m2,475 000 CFA,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-300m-niaga-sangalkam-4652951,https://images.coinafrique.com/thumb_4652951_uploaded_image1_1711028424.jpg,300 ,15 000 000 CFA,"Niaga, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150m-rufisque-4652738,https://images.coinafrique.com/thumb_4652738_uploaded_image1_1711021143.jpg,150 ,Prix sur demande,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-171m-almadies-4652209,https://images.coinafrique.com/thumb_4652209_uploaded_image1_1710986628.jpg,171 ,80 000 000 CFA,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-300m-lac-rose-4651776,https://images.coinafrique.com/thumb_4651776_uploaded_image1_1710956064.jpg,300 m2,15 000 000 CFA,"Lac rose, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150m-rufisque-4651012,https://images.coinafrique.com/thumb_4651012_uploaded_image1_1710927784.jpg,150 ,14 000 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-300m-rufisque-4650783,https://images.coinafrique.com/thumb_4650783_uploaded_image1_1710919418.jpg,300 ,15 000 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-300m-parcelle-assainies-unites-15-4603718,https://images.coinafrique.com/thumb_4603718_uploaded_image1_1708470737.jpg,300 ,75 000 000 CFA,"Parcelle Assainies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-225m-tivaoune-4605111,https://images.coinafrique.com/thumb_4605111_uploaded_image1_1708535837.jpg,225 ,10 000 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-1569m-point-e-4650054,https://images.coinafrique.com/thumb_4650054_uploaded_image1_1710870960.jpg,1569 m2,1 537 620 000 CFA,"Point E, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-189-m2-ouakam-batrain-4606769,https://images.coinafrique.com/thumb_4606769_uploaded_image1_1708613738.jpg,189 ,80 000 000 CFA,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-180m-diamniadio-4649678,https://images.coinafrique.com/thumb_4649678_uploaded_image1_1710859112.jpg,180 ,7 500 000 CFA,"Diamniadio, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-506-m2-dakar-4604473,https://images.coinafrique.com/thumb_4604473_uploaded_image1_1708516137.jpg,,500 000 000 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150m-rufisque-4649468,https://images.coinafrique.com/thumb_4649468_uploaded_image1_1710851452.jpg,150 ,8 500 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-malika-plage-4648428,https://images.coinafrique.com/thumb_4648428_uploaded_image1_1710798124.jpg,,30 000 000 CFA,"Guediawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150m-almadies-4647883,https://images.coinafrique.com/thumb_4647883_uploaded_image1_1710777352.jpg,,95 000 000 CFA,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain1800-m-mbodjene-4647677,https://images.coinafrique.com/thumb_4647677_uploaded_image1_1710769810.jpg,,55 000 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-200m-keur-massar-4647592,https://images.coinafrique.com/thumb_4647592_uploaded_image1_1710766857.jpg,200 ,25 000 000 CFA,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-keur-massar-4647582,https://images.coinafrique.com/thumb_4647582_uploaded_image1_1710766635.jpg,,Prix sur demande,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-dakar-4647553,https://images.coinafrique.com/thumb_4647553_uploaded_image2_1710765892.jpeg,,10 000 000 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-cite-kalia-lac-rose-4647548,https://images.coinafrique.com/thumb_4647548_uploaded_image1_1710765798.jpg,150 ,18 000 000 CFA,"Lac rose, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-500m-saly-carrefour-4647514,https://images.coinafrique.com/thumb_4647514_uploaded_image1_1710764810.jpg,500 ,30 000 000 CFA,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-600m-saly-ndiorock-4647488,https://images.coinafrique.com/thumb_4647488_uploaded_image1_1710763947.jpg,600 ,40 000 000 CFA,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-mbour-4-4647459,https://images.coinafrique.com/thumb_4647459_uploaded_image1_1710763251.jpg,221 m2,7 000 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-ngor-4613391,https://images.coinafrique.com/thumb_4613391_uploaded_image1_1708989313.jpg,200 m2,130 000 000 CFA,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-10000-m2-biscuiterie-4600832,https://images.coinafrique.com/thumb_4600832_uploaded_image1_1708346140.jpg,10000 ,300 000 CFA,"Biscuiterie, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-diamniadio-4645440,https://images.coinafrique.com/thumb_4645440_uploaded_image1_1710627189.jpg,150 ,3 500 000 CFA,"Diamniadio, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-4644860,https://images.coinafrique.com/thumb_4644860_uploaded_image1_1710595499.jpg,180 m2,3 000 000 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-almadies-2-4643605,https://images.coinafrique.com/thumb_4643605_uploaded_image1_1710517491.jpg,,Prix sur demande,"Grand Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-noflaye-bombilor-sangalkam-4643497,https://images.coinafrique.com/thumb_4643497_uploaded_image1_1710513977.jpg,300 m2,4 000 000 CFA,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadie-2-4643399,https://images.coinafrique.com/thumb_4643399_uploaded_image1_1710510293.jpg,150 m2,18 000 000 CFA,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-mbao-4643084,https://images.coinafrique.com/thumb_4643084_uploaded_image1_1710499146.jpg,150 ,24 000 000 CFA,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-200-m2-almadies-4594211,https://images.coinafrique.com/thumb_4594211_uploaded_image1_1707947515.jpg,200 ,90 000 000 CFA,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-2700-m2-dakar-plateau-4594173,https://images.coinafrique.com/thumb_4594173_uploaded_image1_1707945015.jpg,2700 ,1 500 000 CFA,"Dakar Plateau, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-450-m2-toubab-dialao-4594169,https://images.coinafrique.com/thumb_4594169_uploaded_image1_1707944607.jpg,450 ,15 000 000 CFA,"Toubab Dialao, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-270-m2-almadies-2-4594160,https://images.coinafrique.com/thumb_4594160_uploaded_image1_1707944410.jpg,270 ,70 000 000 CFA,"Almadies 2, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-almadies-2-4594155,https://images.coinafrique.com/thumb_4594155_uploaded_image1_1707944194.jpg,150 ,27 000 000 CFA,"Almadies 2, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-225m-dakhar-mbaye-4642237,https://images.coinafrique.com/thumb_4642237_uploaded_image1_1710435665.jpg,,7 000 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-50-lots-gorom-4642158,https://images.coinafrique.com/thumb_4642158_uploaded_image1_1710432299.jpg,150 m2,3 000 000 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-yenne-4599443,https://images.coinafrique.com/thumb_4599443_uploaded_image1_1708266978.jpg,150 m2,3 000 000 CFA,"Toubab Dialao, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-commercial-4500m-hlm-4592270,https://images.coinafrique.com/thumb_4592270_uploaded_image1_1707846174.jpg,4500 ,400 000 CFA,"HLM, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-10000-m2-ouakam-4592803,https://images.coinafrique.com/thumb_4592803_uploaded_image1_1707869625.jpg,10000 ,111 CFA,"Ouakam, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-1400m2-ngaparou-4641839,https://images.coinafrique.com/thumb_4641839_uploaded_image1_1710416473.jpg,1400 m2,85 000 000 CFA,"Ngaparou, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-gorom-1-4641716,https://images.coinafrique.com/thumb_4641716_uploaded_image1_1710410562.jpg,150 m2,3 500 000 CFA,"Lac rose, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-300m-yene-noukhoura-4592725,https://images.coinafrique.com/thumb_4592725_uploaded_image1_1707864749.jpg,300 ,6 000 000 CFA,"Toubab Dialao, Sénégal"
https://sn.coinafrique.com/annonce/terrains/parcelles-ndiawsir-meridien-4641355,https://images.coinafrique.com/thumb_4641355_uploaded_image1_1710378629.jpg,268 m2,6 000 000 CFA,"Saint Louis, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-patte-doie-4640762,https://images.coinafrique.com/thumb_4640762_uploaded_image1_1710351973.jpg,150 ,38 000 000 CFA,"Patte d'oie, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-300-m2-malicounda-peage-4592002,https://images.coinafrique.com/thumb_4592002_uploaded_image1_1707836771.jpg,300 ,8 000 000 CFA,"Malikounda, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-225-m2-guereo-4591825,https://images.coinafrique.com/thumb_4591825_uploaded_image1_1707830436.jpg,225 ,4 000 000 CFA,"Ngaparou, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-villa-inachevee-saly-4598348,https://images.coinafrique.com/thumb_4598348_uploaded_image1_1708181418.jpg,3,74 000 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-patte-doie-4640498,https://images.coinafrique.com/thumb_4640498_uploaded_image1_1710341508.jpg,150 ,3 000 000 CFA,"Patte d'oie, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-158m-mbao-4640261,https://images.coinafrique.com/thumb_4640261_uploaded_image1_1710333178.jpg,158 ,23 000 000 CFA,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-225m-thies-4639920,https://images.coinafrique.com/thumb_4639920_uploaded_image1_1710322814.jpg,225 ,3 500 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-mbour-4639294,https://images.coinafrique.com/thumb_4639294_uploaded_image1_1710279438.jpg,300 m2,2 500 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-300m-keur-massar-4638089,https://images.coinafrique.com/thumb_4638089_uploaded_image1_1710241614.jpg,300 ,Prix sur demande,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-450m-mbour-4638040,https://images.coinafrique.com/thumb_4638040_uploaded_image2_1710240448.jpeg,450 ,18 000 000 CFA,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-450m-zac-mbao-4637627,https://images.coinafrique.com/thumb_4637627_uploaded_image1_1710215624.jpg,450 m2,80 000 000 CFA,"Sicap foire, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-malika-4637375,https://images.coinafrique.com/thumb_4637375_uploaded_image2_1710197933.jpeg,150 ,15 000 000 CFA,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150m-bambilor-4636692,https://images.coinafrique.com/thumb_4636692_uploaded_image1_1710171060.jpg,150 ,3 000 000 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-thies-4636456,https://images.coinafrique.com/thumb_4636456_uploaded_image1_1710161045.jpg,150 m2,7 500 000 CFA,"Thies, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-14-lots-sikensi-4635796,https://images.coinafrique.com/thumb_4635796_uploaded_image1_1710135410.jpg,30000 m2,1 000 000 CFA,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-350m-saint-louis-4593878,https://images.coinafrique.com/thumb_4593878_uploaded_image1_1707928758.jpg,3500 m2,179 000 000 CFA,"Saint Louis, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-keur-massar-4593864,https://images.coinafrique.com/thumb_4593864_uploaded_image1_1707928413.jpg,150 m2,20 000 000 CFA,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-210-m-diamalaye-4614471,https://images.coinafrique.com/thumb_4614471_uploaded_image1_1709048957.38.jpeg,210 m2,75 000 000 CFA,"Diamalaye 1, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/vente-terrains-263-m2-mbao-4590169,https://images.coinafrique.com/thumb_4590169_uploaded_image1_1707747130.jpg,263 ,55 000 000 CFA,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-cite-darou-salam-4624168,https://images.coinafrique.com/thumb_4624168_uploaded_image1_1709545379.2.jpeg,150 m2,16 000 000 CFA,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-750m-almadies-4634639,https://images.coinafrique.com/thumb_4634639_uploaded_image1_1710028898.jpg,750 m2,1 500 000 CFA,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-1400m-dakar-4634635,https://images.coinafrique.com/thumb_4634635_uploaded_image1_1710028700.jpg,1400 m2,2 500 000 CFA,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-703m-aeroport-4589349,https://images.coinafrique.com/thumb_4589349_uploaded_image1_1707688071.48.jpeg,703 m2,Prix sur demande,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-sanghalkam-4634485,https://images.coinafrique.com/thumb_4634485_uploaded_image1_1710017013.jpg,,8 500 000 CFA,"Parcelle Assainies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-sanghalkam-4634480,https://images.coinafrique.com/thumb_4634480_uploaded_image1_1710016903.jpg,,8 500 000 CFA,"Parcelle Assainies, Dakar, Sénégal"
