Field1_links,image_url,superficie,prix,adresse
https://sn.coinafrique.com/annonce/terrains/terrain-400m-mbour-4742396,https://images.coinafrique.com/thumb_4742396_uploaded_image1_1715676620.jpg,400.0,7000000,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m2-angle-a-liberte-6-4785285,https://images.coinafrique.com/thumb_4785285_uploaded_image1_1717791526.jpg,150.0,80000000,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150m-quelques-metres-de-la-sedima-4785106,https://images.coinafrique.com/thumb_4785106_uploaded_image1_1717785517.jpg,150.0,16000000,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-700m-angle-cite-djily-mbaye-4785033,https://images.coinafrique.com/thumb_4785033_uploaded_image1_1717781775.jpg,700.0,700000,"Almadies 2, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-jumeles-yenne-plateau-4773474,https://images.coinafrique.com/thumb_4773474_uploaded_image1_1717226694.jpg,150.0,4500000,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150m-mbao-4740208,https://images.coinafrique.com/thumb_4740208_uploaded_image1_1715558671.jpg,150.0,28000000,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/venterrains-150-sicap-foire-4782852,https://images.coinafrique.com/thumb_4782852_uploaded_image1_1717682774.jpg,150.0,40000000,"Sicap foire, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-300-malikounda-4782761,https://images.coinafrique.com/thumb_4782761_uploaded_image1_1717679729.jpg,300.0,4500000,"Malikounda, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150m-apix-4782606,https://images.coinafrique.com/thumb_4782606_uploaded_image1_1717674349.jpg,150.0,32000000,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-292m-mbour-4766272,https://images.coinafrique.com/thumb_4766272_uploaded_image1_1716894767.jpg,292.0,15000000,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-300m-nianing-4746521,https://images.coinafrique.com/thumb_4746521_uploaded_image1_1715855413.jpg,300.0,4000000,"Mbour, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150-keur-massar-tivaouane-peulh-4781351,https://images.coinafrique.com/thumb_4781351_uploaded_image1_1717768497.jpg,150.0,5000000,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-150m-keur-massar-apix-4781344,https://images.coinafrique.com/thumb_4781344_uploaded_image1_1717768426.jpg,150.0,15000000,"Keur Massar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrain-150m-cite-apix-4730932,https://images.coinafrique.com/thumb_4730932_uploaded_image1_1715092794.jpg,150.0,10000000,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-6lots-300m-saly-4750596,https://images.coinafrique.com/thumb_4750596_uploaded_image1_1716047336.jpg,300.0,16000000,"Saly, Sénégal"
https://sn.coinafrique.com/annonce/terrains/terrains-450m-mbour-4781117,https://images.coinafrique.com/thumb_4781117_uploaded_image1_1717599046.jpg,450.0,25000000,"Mbour, Sénégal"
